image_id,healthy,multiple_diseases,rust,scab
Test_423,7.4297184e-17,0.09522367,0.9047763,4.6919314e-23
Test_424,1.302473e-15,0.0004408016,0.9995592,1.4985952e-21
Test_425,0.70731145,0.009266142,0.0032930889,0.2801293
Test_426,3.784485e-05,0.0032792606,0.9966827,6.869879e-08
Test_427,8.025441e-05,0.014956995,1.2759831e-07,0.9849627
Test_428,0.0002824449,0.0011922658,5.8540397e-08,0.9985253
Test_429,2.1165192e-19,2.2915725e-05,0.9999771,4.7866445e-31
Test_430,0.00022822287,0.008014876,0.99175173,5.1458824e-06
Test_431,0.90333974,0.008591119,0.002623944,0.08544518
Test_432,0.00020977984,0.0027974274,3.0329304e-08,0.9969928
Test_433,0.0008053877,0.00026498002,2.0562841e-07,0.9989293
Test_434,4.9267208e-05,0.0017655655,9.180463e-09,0.9981851
Test_435,0.9982535,0.00013573565,3.062968e-05,0.0015800381
Test_436,0.0053397557,0.07390948,6.615581e-05,0.92068464
Test_437,8.083448e-06,0.004132699,0.99585897,2.5753855e-07
Test_438,7.696044e-06,0.019377753,0.9806144,8.5414e-08
Test_439,0.0001481139,0.6014736,0.39813122,0.00024704688
Test_440,4.6482597e-15,0.0009136643,0.9990864,1.5110747e-21
Test_441,0.9411412,0.00256743,0.00044543252,0.055845995
Test_442,3.3453067e-15,4.1198327e-05,0.99995875,1.4972324e-23
Test_443,0.008408218,0.12195736,0.000327519,0.869307
Test_444,0.99405825,0.000592575,4.8373025e-05,0.005300789
Test_445,3.7343258e-07,0.009340692,0.990659,9.388595e-11
Test_446,1.8561565e-08,0.001099118,0.9989009,1.9565143e-11
Test_447,6.727622e-08,0.0018209489,0.99817896,1.0175926e-11
Test_448,2.3340306e-13,0.0043996717,0.99560034,1.8616338e-19
Test_449,0.0074542747,0.19139402,0.0018864764,0.79926527
Test_450,0.00043775668,0.008277795,0.9912833,1.2384777e-06
Test_451,1.971973e-09,0.00085593,0.9991441,2.580689e-13
Test_452,0.0018399984,0.044029884,0.954014,0.00011614529
Test_453,3.252157e-05,6.2279854e-05,4.381176e-10,0.9999052
Test_454,8.7523387e-07,0.0077040414,0.99229515,1.0592299e-08
Test_455,5.286963e-06,0.000112792586,6.4770266e-11,0.99988186
Test_456,1.3494009e-05,0.025628133,0.974358,3.986036e-07
Test_457,0.0014066339,0.0009092704,1.0899133e-06,0.99768305
Test_458,0.08769086,0.09752816,0.00031442626,0.81446654
Test_459,0.00028749852,0.024298018,0.9753887,2.582049e-05
Test_460,0.009356849,0.027333464,7.335528e-05,0.9632363
Test_461,0.00050082325,0.0024080956,8.7240316e-08,0.99709094
Test_462,6.655509e-06,0.04977095,0.9502222,1.8996087e-07
Test_463,0.0004590051,0.0032627399,3.9815228e-07,0.99627787
Test_464,0.99430555,0.0013749729,0.00016497022,0.0041545182
Test_465,4.357061e-10,0.00036883357,0.99963117,6.4020736e-15
Test_466,0.00043317527,0.07450073,0.925038,2.8079596e-05
Test_467,0.0024584925,0.041379035,3.298772e-06,0.9561592
Test_468,0.33301017,0.30493534,0.052121483,0.30993304
Test_469,9.090047e-06,0.0052855937,0.99470526,9.5162356e-08
Test_470,7.5399636e-05,0.07020088,4.871301e-07,0.9297233
Test_471,6.9451653e-07,0.01145553,0.9885438,3.0781607e-08
Test_472,0.98220634,0.00073413836,9.318144e-05,0.01696631
Test_473,0.0003904852,0.95527536,0.041757796,0.0025763398
Test_474,3.9686335e-10,0.0006107134,0.9993893,1.8221655e-13
Test_475,2.2264749e-05,0.0020428165,2.5404716e-09,0.99793494
Test_476,0.00018309975,7.938384e-05,1.46690455e-08,0.99973756
Test_477,0.0238984,0.038652785,1.5750611e-05,0.937433
Test_478,0.002779372,0.013849404,8.977977e-06,0.98336226
Test_479,0.03466936,0.01849232,4.5441557e-05,0.94679284
Test_480,2.5657241e-06,0.036744315,0.9632531,5.0361093e-09
Test_481,0.03248885,0.0045114043,2.6038633e-05,0.96297365
Test_482,0.00071653747,0.006133656,1.4266625e-06,0.9931484
Test_483,3.526979e-05,0.0034863628,0.99647826,1.132565e-07
Test_484,0.3495205,0.43730435,0.004640112,0.208535
Test_485,0.998019,0.00039189577,0.00059704477,0.0009920557
Test_486,0.00025677463,0.03254939,2.1580654e-07,0.96719366
Test_487,0.99351996,0.00011519526,1.3973132e-05,0.006350794
Test_488,6.8969244e-09,0.012897233,0.9871028,4.1682486e-12
Test_489,8.5455055e-23,0.00037669804,0.9996233,1.8640285e-35
Test_490,2.4275252e-07,0.022805244,0.9771945,4.2967874e-09
Test_491,0.015766187,0.03502391,0.9491408,6.913889e-05
Test_492,0.022938956,0.0073205032,4.0404793e-06,0.9697365
Test_493,0.00030520346,0.29084614,5.981888e-06,0.70884264
Test_494,3.9742906e-21,0.0011124075,0.9988876,4.5122775e-31
Test_495,0.006388156,0.004763955,1.9997913e-06,0.9888459
Test_496,0.9982791,0.00035672553,0.000106820815,0.0012573545
Test_497,0.0026745668,0.025155626,9.814056e-06,0.97216
Test_498,0.9923038,0.0002730021,2.7360351e-05,0.00739586
Test_499,1.2100642e-05,0.009045404,0.99094254,2.4969752e-08
Test_500,4.0449266e-09,0.0007288779,0.9992711,4.532559e-12
Test_501,0.9771683,0.0019775168,0.0002505889,0.02060357
Test_502,0.99869627,0.00040025183,0.0004644552,0.00043902415
Test_503,0.714272,0.04936123,0.032128204,0.20423852
Test_504,0.006083627,0.83843803,0.020413803,0.1350645
Test_505,0.0005854223,0.0027897737,1.9405849e-07,0.9966246
Test_506,1.0582099e-07,0.1407074,0.85929257,4.4370734e-09
Test_507,0.28323987,0.18213579,0.02174707,0.5128772
Test_508,5.353567e-12,0.0016004943,0.99839956,2.6382279e-17
Test_509,2.381965e-11,5.911393e-05,0.9999409,2.3151062e-17
Test_510,3.3662482e-09,0.00029635747,0.9997036,2.416865e-13
Test_511,7.826941e-06,0.0060803094,2.1644764e-09,0.99391186
Test_512,0.9784993,0.001979557,9.511256e-05,0.019426024
Test_513,0.0039044102,0.48035103,0.00017846955,0.51556605
Test_514,0.97730917,0.0063049225,0.0008681758,0.0155178085
Test_515,7.5525575e-10,8.888339e-05,0.99991107,3.5172042e-15
Test_516,9.120485e-15,8.254886e-05,0.9999174,5.5006517e-21
Test_517,0.0061497604,0.15306196,5.6836023e-05,0.84073144
Test_518,3.834535e-05,0.10383374,0.8961218,6.1128985e-06
Test_519,0.0018809444,0.0004367335,3.3646964e-07,0.997682
Test_520,3.573235e-12,0.9471873,0.052812688,1.0129283e-12
Test_521,0.02542363,0.0036133965,2.5491433e-06,0.97096044
Test_522,1.08028686e-07,0.0024328525,0.99756706,5.7866087e-11
Test_523,1.5885431e-05,0.0046121534,0.9953719,8.2339696e-08
Test_524,1.3552351e-10,5.5030414e-05,0.9999449,2.9967013e-14
Test_525,0.043847684,0.039842635,0.91626847,4.1263862e-05
Test_526,4.8743193e-08,0.0013969697,0.99860305,1.499911e-10
Test_527,1.699044e-05,0.012045217,0.9879376,1.2502194e-07
Test_528,0.0009123415,0.01933786,0.9796602,8.9554924e-05
Test_529,0.003785786,0.0037219285,6.8933077e-06,0.99248546
Test_530,0.99667144,0.00020699837,0.00010571193,0.0030158528
Test_531,2.6553187e-05,0.003423541,0.9965497,8.680963e-08
Test_532,0.017165875,0.09382145,0.8861356,0.0028770722
Test_533,0.09072956,0.08259112,0.0006693144,0.82601005
Test_534,0.00021489365,0.0011833251,1.1784418e-07,0.9986016
Test_535,3.8051378e-11,0.00022617953,0.9997738,3.8068615e-17
Test_536,1.563892e-06,0.09548151,0.904517,2.7159983e-08
Test_537,1.3318437e-05,0.015870279,0.98411626,9.304002e-08
Test_538,4.2780755e-08,1.0809357e-06,6.5149683e-15,0.9999989
Test_539,5.277687e-07,0.001446816,0.9985526,4.2974197e-11
Test_540,3.3555118e-08,0.00039201655,0.999608,1.3891921e-12
Test_541,0.7893118,0.061737422,0.0011088102,0.1478419
Test_542,0.9998466,7.172303e-05,5.076179e-05,3.083069e-05
Test_543,2.92957e-06,0.9986305,0.00019318785,0.0011733628
Test_544,0.00022814715,0.018543873,0.9812207,7.2833013e-06
Test_545,0.28414854,0.16113065,0.46961948,0.085101314
Test_546,0.34708455,0.028774494,0.0020949312,0.62204605
Test_547,3.5876957e-18,0.0008692755,0.9991308,1.5813788e-24
Test_548,1.6509456e-06,0.17869584,0.8213022,2.8360847e-07
Test_549,0.004175559,0.0031889514,1.2408341e-06,0.99263436
Test_550,0.0079657305,0.0005762671,2.2976158e-06,0.99145573
Test_551,0.9989158,0.00017898566,0.00011869013,0.0007865368
Test_552,4.901548e-08,0.03402282,0.96597713,1.5535392e-08
Test_553,0.0004619884,0.0049023936,3.8555174e-07,0.9946353
Test_554,0.0016074843,0.17141971,4.3586282e-05,0.8269292
Test_555,0.0052677784,0.025816642,2.3935563e-06,0.9689132
Test_556,0.98473513,0.0030454076,0.0004408968,0.011778589
Test_557,7.2429054e-09,0.04722937,0.95277065,5.006971e-11
Test_558,2.6139162e-06,0.041690208,0.9583067,4.1060613e-07
Test_559,0.99825865,3.306525e-05,4.3073983e-06,0.0017039797
Test_560,2.2039994e-13,0.00019371141,0.99980634,2.7857453e-20
Test_561,5.436659e-13,0.0685845,0.93141544,1.4358062e-17
Test_562,0.0008740939,0.088366464,0.9105559,0.00020349018
Test_563,1.236685e-07,0.0347328,0.96526706,6.21575e-10
Test_564,6.864086e-05,0.062432654,0.9374832,1.554366e-05
Test_565,1.865577e-08,0.0016510732,0.99834895,4.3310052e-13
Test_566,1.4457141e-10,0.0011608348,0.9988392,5.41975e-16
Test_567,1.3032239e-05,0.0027215425,1.805565e-09,0.99726546
Test_568,0.0015957044,0.017122472,0.9812057,7.6176904e-05
Test_569,0.88555956,0.04605617,0.0029272556,0.06545704
Test_570,0.081149325,0.04470242,0.00033344358,0.87381476
Test_571,9.08497e-06,0.106735714,0.89325076,4.4635067e-06
Test_572,0.0032698435,0.040191367,1.5957166e-05,0.9565229
Test_573,0.7018862,0.00026910097,1.0879279e-06,0.29784366
Test_574,0.002405093,0.09987803,2.0623651e-05,0.89769626
Test_575,0.96831304,0.0033739458,0.0007147607,0.02759821
Test_576,0.0013361344,0.9208946,0.004565433,0.07320385
Test_577,0.0013748602,0.31977382,2.6493566e-05,0.67882484
Test_578,0.7585166,0.008210065,0.003323236,0.22995012
Test_579,0.8598878,0.06381039,0.049024224,0.027277587
Test_580,1.41207025e-14,0.0008981049,0.9991019,9.733659e-24
Test_581,0.9740545,0.004150448,0.021378117,0.0004169103
Test_582,4.714586e-07,0.018031303,0.9819682,4.3402033e-09
Test_583,0.9549467,0.0032302516,0.00031730562,0.04150568
Test_584,0.7886059,0.035850454,0.029306972,0.14623657
Test_585,2.5610534e-08,0.0008229056,0.99917704,2.373436e-11
Test_586,0.99504626,0.0011165041,0.0007994048,0.0030378117
Test_587,6.718577e-05,0.0056916336,0.99424064,5.6037396e-07
Test_588,1.2881285e-06,0.02178158,0.9782171,1.219558e-08
Test_589,0.004434043,0.88146585,0.043139093,0.07096106
Test_590,1.9590893e-09,0.00065492594,0.999345,7.69486e-12
Test_591,8.172987e-06,0.008045561,0.9919463,5.4539242e-08
Test_592,0.99186784,0.0009244844,0.0003436033,0.0068640914
Test_593,3.2086918e-16,0.00019003029,0.99981004,2.4057953e-23
Test_594,4.0572113e-06,0.009974193,0.99002177,4.1407118e-09
Test_595,0.0002679629,0.03862524,4.4077782e-07,0.9611063
Test_596,0.43317318,0.18370992,0.007587743,0.3755292
Test_597,4.7000426e-06,9.2972805e-05,7.041196e-11,0.99990237
Test_598,9.471285e-05,0.011976321,0.9879246,4.3053055e-06
Test_599,0.040306605,0.010515995,5.961928e-05,0.94911784
Test_600,9.317168e-12,0.026880601,0.9731194,2.4061046e-16
Test_601,1.1262276e-06,0.0022228523,2.5081697e-11,0.997776
Test_602,0.0016767974,0.28178805,0.00011082151,0.7164243
Test_603,0.00016279066,0.0054386267,9.5417e-09,0.99439853
Test_604,0.0024283335,0.05645898,0.94068855,0.00042414526
Test_605,0.99677116,0.000999268,0.00025417225,0.0019752977
Test_606,0.75698185,0.009231468,0.0016128189,0.23217382
Test_607,0.08739989,0.012272555,0.0005584776,0.89976907
Test_608,9.54799e-06,0.00043337693,2.3158685e-10,0.9995571
Test_609,0.98218966,0.0028184103,0.00017284945,0.014819042
Test_610,0.008183583,0.82428813,0.0035985915,0.1639297
Test_611,0.9685453,0.0032497584,0.0013021932,0.026902778
Test_612,5.279286e-05,0.011308865,0.988638,3.764335e-07
Test_613,0.99788135,0.00035033823,7.6303564e-05,0.0016920138
Test_614,4.2256993e-06,0.030463902,0.9695319,1.9574733e-08
Test_615,1.5015394e-10,4.7780053e-05,0.9999522,3.8241076e-16
Test_616,0.0051237433,0.007600104,4.1738786e-05,0.9872343
Test_617,0.5561282,0.013126947,0.0011306455,0.42961425
Test_618,0.4128431,0.018267589,0.0053199967,0.56356925
Test_619,0.0034654955,0.92815715,0.025233503,0.043143824
Test_620,7.210855e-07,0.015595475,0.98440385,9.558507e-09
Test_621,8.967766e-05,0.0031880043,3.2884973e-08,0.9967223
Test_622,5.11866e-07,0.009282205,0.99071723,2.583927e-09
Test_623,0.004963733,0.0066901813,1.0563956e-06,0.988345
Test_624,1.5306717e-06,0.06775811,0.9322403,2.0675066e-09
Test_625,0.059298705,0.2700975,0.00094391877,0.6696599
Test_626,1.7778684e-13,0.0002846848,0.99971527,5.0727813e-19
Test_627,0.9405693,0.003130359,0.0001995972,0.05610076
Test_628,0.007401483,0.028531589,7.2787814e-05,0.9639942
Test_629,0.9971123,0.00035036812,5.056667e-05,0.0024867281
Test_630,0.9908024,0.004991041,0.0009813004,0.00322521
Test_631,0.9938259,0.00032174843,4.7391455e-05,0.0058049867
Test_632,0.9887144,0.00018135048,5.4776137e-05,0.011049477
Test_633,0.00019566434,0.014735219,0.9850668,2.364826e-06
Test_634,1.6791171e-05,0.0013096335,1.5996015e-09,0.99867356
Test_635,0.99329877,0.0008233055,0.00024187888,0.0056360457
Test_636,6.429534e-05,0.9490336,0.00031103517,0.05059105
Test_637,6.286782e-11,0.00058374536,0.99941623,2.114329e-14
Test_638,0.08984183,0.06387131,0.000800355,0.8454865
Test_639,1.1013876e-08,0.003662786,0.9963372,2.2137396e-12
Test_640,0.0022005914,0.050829373,1.0405747e-05,0.9469597
Test_641,0.00012268986,0.22808889,0.7717628,2.5571093e-05
Test_642,3.4760951e-06,0.003542599,2.2891489e-10,0.996454
Test_643,0.9965383,0.0012735535,0.00033039716,0.0018577797
Test_644,0.0015864756,0.06559083,7.88321e-06,0.93281484
Test_645,0.9947189,0.0010546988,0.00073618843,0.00349025
Test_646,2.1087877e-10,0.00039303457,0.999607,1.5474531e-16
Test_647,0.00011669968,0.7940836,0.2046862,0.001113441
Test_648,0.99946445,0.00011432237,5.5664917e-05,0.0003654658
Test_649,0.0007217202,0.03350421,0.96575147,2.2507786e-05
Test_650,1.3160666e-14,0.0025618454,0.9974381,6.619178e-22
Test_651,1.2735254e-06,0.00047131124,2.960771e-11,0.99952745
Test_652,1.16517185e-05,0.0065726135,0.9934156,6.102319e-08
Test_653,0.948762,0.014496957,0.00045328162,0.036287744
Test_654,4.9499045e-05,0.011541419,0.9884089,8.8252136e-08
Test_655,0.00024672618,0.04662068,4.8594427e-07,0.9531321
Test_656,0.0015671912,0.0039888616,1.243461e-06,0.99444276
Test_657,1.5708793e-17,0.0009576387,0.99904233,1.204673e-26
Test_658,0.99803776,0.00093140965,0.00038738793,0.0006433948
Test_659,0.05751297,0.7644913,0.06132135,0.11667438
Test_660,1.31755705e-05,0.006975363,0.9930114,1.8188137e-08
Test_661,0.0005160035,0.011660724,8.7089836e-07,0.9878225
Test_662,0.0037002773,0.0010069471,8.8804563e-07,0.99529195
Test_663,7.384936e-10,0.0015223896,0.99847764,2.9207062e-15
Test_664,5.1863536e-10,0.00093636895,0.9990637,2.7925665e-13
Test_665,0.00013235553,0.0035843337,1.9338385e-08,0.99628335
Test_666,2.4900044e-05,0.017842647,0.9821317,7.560789e-07
Test_667,0.99803275,0.000917394,0.00025850063,0.0007913349
Test_668,1.921483e-05,0.009034525,0.99094594,3.060082e-07
Test_669,2.2758424e-09,0.031212546,0.9687874,1.4843942e-13
Test_670,1.5450482e-06,0.017022233,0.9829762,2.2782801e-08
Test_671,2.2168558e-06,0.0042269253,0.9957709,2.8849872e-08
Test_672,0.9545258,0.003050465,0.00014713543,0.042276517
Test_673,0.0008499889,0.042761564,0.9563726,1.5837233e-05
Test_674,1.4305475e-20,0.00016321613,0.9998368,1.4925153e-32
Test_675,0.99895096,0.00037689944,0.00019058795,0.0004814943
Test_676,0.96253014,0.010240062,0.0010852546,0.026144564
Test_677,3.3659042e-05,0.0035287696,1.3573107e-08,0.99643755
Test_678,0.044654895,0.021241173,0.00034255386,0.9337614
Test_679,7.734835e-10,0.00019918426,0.99980086,3.170553e-13
Test_680,0.0064378935,0.0005022778,5.581548e-07,0.9930593
Test_681,0.950269,0.004617272,0.0017712275,0.043342512
Test_682,0.99598515,0.00037594477,6.3040796e-05,0.0035759024
Test_683,6.5576045e-05,0.72338676,1.5495256e-05,0.2765322
Test_684,0.00012809654,0.020482404,2.3736074e-07,0.97938925
Test_685,0.9995433,4.8257505e-05,3.95861e-05,0.00036890947
Test_686,4.496248e-06,0.0015964049,3.49143e-10,0.9983991
Test_687,0.99627054,0.00046895526,0.00012465203,0.0031358548
Test_688,0.00041768086,0.9474172,0.0023269278,0.049838178
Test_689,0.002790473,0.005517907,4.5257634e-06,0.9916871
Test_690,0.0003790527,0.0021459188,4.847787e-08,0.99747497
Test_691,0.9987091,0.0002568871,0.00017200904,0.0008620431
Test_692,6.231371e-07,0.00699525,0.99300414,1.8647959e-09
Test_693,0.9986002,0.0003583121,0.00026417366,0.0007773579
Test_694,9.9939425e-05,0.0035926765,5.2531874e-08,0.9963074
Test_695,0.9982988,3.167222e-05,3.99527e-06,0.0016654988
Test_696,1.3754428e-09,0.000452541,0.9995474,1.1241478e-14
Test_697,0.00024184707,0.01659805,0.9831581,1.979006e-06
Test_698,0.07003808,0.008882301,0.00029211535,0.9207875
Test_699,9.305999e-05,0.009328753,1.16828005e-07,0.99057806
Test_700,0.00022932733,0.0049244678,0.99484575,4.925157e-07
Test_701,0.0036394522,0.012019938,3.8244584e-06,0.98433673
Test_702,0.8201087,0.017154941,0.00074339984,0.16199301
Test_703,2.762196e-13,7.293191e-05,0.99992704,1.8476814e-18
Test_704,7.682389e-10,0.006843829,0.99315614,7.890903e-16
Test_705,1.7618486e-08,0.0015251066,0.9984749,5.45087e-12
Test_706,0.9994498,0.0001567951,8.0579535e-05,0.00031280812
Test_707,0.017314227,0.0144578405,0.00025511294,0.96797276
Test_708,0.0038461252,0.0038199374,3.4634738e-06,0.99233043
Test_709,7.46959e-17,0.0002063664,0.9997937,5.2401767e-25
Test_710,1.8579618e-05,0.066640876,0.9333395,9.475492e-07
Test_711,0.83741635,0.030023284,0.0010709997,0.1314893
Test_712,0.0005638276,0.010833389,1.11017926e-07,0.98860264
Test_713,2.680691e-07,0.9454292,0.05456448,6.0656257e-06
Test_714,0.0039716465,0.23056754,0.0005121821,0.76494855
Test_715,8.300012e-08,0.0011659751,0.99883395,2.3122415e-11
Test_716,0.0003709814,0.002450782,1.9229142e-07,0.99717796
Test_717,0.00010702689,0.01707218,0.9828172,3.643124e-06
Test_718,0.24729644,0.033636328,0.7186824,0.00038475575
Test_719,0.0003288099,0.010212173,0.9894504,8.64953e-06
Test_720,0.99790347,0.00069308263,0.00028787003,0.0011156325
Test_721,1.7226023e-07,0.0064778253,0.993522,7.720863e-10
Test_722,8.732852e-38,0.00012496732,0.99987507,0.0
Test_723,0.9944351,0.00039797867,4.2841148e-05,0.0051241196
Test_724,0.023018219,0.098255984,0.8779851,0.0007407247
Test_725,0.014471743,0.010221192,9.407236e-06,0.97529763
Test_726,0.00040185894,0.0016460612,5.4884005e-08,0.99795216
Test_727,0.00022717135,0.98211527,0.013687864,0.0039697313
Test_728,3.8386224e-06,0.012139252,0.98785686,1.5045355e-08
Test_729,0.0058626393,0.08091866,0.91314435,7.433204e-05
Test_730,1.540418e-06,0.010518502,0.98947996,4.6663484e-08
Test_731,2.7243174e-09,0.0011680189,0.9988319,4.9840655e-14
Test_732,1.0420691e-07,0.029825548,0.9701744,5.939232e-11
Test_733,9.264813e-08,0.0071486714,0.99285126,1.2320846e-10
Test_734,0.99756694,7.782844e-05,1.3684513e-05,0.0023416143
Test_735,0.44451326,0.07842111,0.0033425642,0.47372305
Test_736,0.009725227,0.030881107,9.351811e-06,0.9593843
Test_737,0.022252727,0.015055118,9.62056e-06,0.96268255
Test_738,0.26078585,0.19638278,0.0010794043,0.541752
Test_739,3.681224e-10,0.0003842084,0.9996158,5.3844292e-14
Test_740,3.0985561e-06,0.00027170137,3.3274543e-11,0.99972516
Test_741,0.0010785132,0.0007984017,5.6409622e-08,0.9981231
Test_742,0.0030695372,0.010897244,1.15e-06,0.986032
Test_743,0.00037343812,0.007758093,0.9918676,8.1468346e-07
Test_744,0.038690053,0.001601922,7.974785e-05,0.9596283
Test_745,0.007305262,0.0033236719,4.8130173e-06,0.98936623
Test_746,3.938223e-07,0.0013815996,0.998618,3.556227e-10
Test_747,0.99335116,0.0017031103,0.00370843,0.0012373534
Test_748,0.0066617914,0.02778617,8.2215985e-05,0.9654698
Test_749,4.2037613e-05,0.0010888131,1.4776007e-09,0.9988691
Test_750,0.1496021,0.022791432,0.00092449115,0.826682
Test_751,5.02325e-09,0.0019138431,0.9980862,1.6161306e-12
Test_752,0.010890737,0.067099735,8.1777565e-05,0.9219278
Test_753,3.595407e-08,0.0010406154,0.9989593,9.845958e-13
Test_754,0.009424801,0.005556948,4.0477266e-06,0.98501426
Test_755,0.0036844802,0.012549867,2.7651708e-06,0.98376286
Test_756,0.99884015,0.00024466132,9.128875e-05,0.0008238745
Test_757,0.0007840583,0.0036873664,2.9123797e-07,0.9955283
Test_758,0.9915563,0.0013901291,0.00022191521,0.0068316413
Test_759,0.11486441,0.36662996,0.4957939,0.022711748
Test_760,0.77029836,0.010429981,0.21920376,6.794086e-05
Test_761,4.783617e-05,0.01219274,1.8550073e-08,0.9877594
Test_762,7.968173e-09,0.0053135855,0.99468637,1.719015e-11
Test_763,0.21052386,0.23632821,0.5181568,0.0349911
Test_764,0.9973253,0.00094179384,0.0006698327,0.001063054
Test_765,0.0061357715,0.03637951,9.1913025e-06,0.9574754
Test_766,4.9101887e-05,0.008523137,1.9372482e-08,0.9914278
Test_767,0.6263111,0.0026319805,7.241484e-05,0.37098444
Test_768,0.23880015,0.011220613,0.00013056718,0.74984866
Test_769,1.1585833e-07,0.0041796705,0.99582016,3.6980797e-11
Test_770,0.8855221,0.012470101,0.010622011,0.09138573
Test_771,2.573306e-15,2.7862595e-06,0.99999726,4.8575436e-23
Test_772,0.08881081,0.30268633,0.000984243,0.6075187
Test_773,4.133155e-10,0.0014583241,0.9985417,9.62989e-14
Test_774,0.00013484216,0.9262557,0.0019085805,0.07170089
Test_775,4.6331947e-06,0.032966137,0.9670291,1.2648853e-07
Test_776,0.8444453,0.0139872,0.008499182,0.13306834
Test_777,0.99700147,0.0010129622,0.00013289062,0.0018526255
Test_778,0.00020281822,0.015321559,0.984475,5.9053366e-07
Test_779,0.0011127776,0.0035917202,1.0807908e-06,0.9952944
Test_780,0.99678874,0.00057086995,0.00021442093,0.002426057
Test_781,0.9976738,0.00040555265,7.2242954e-05,0.001848396
Test_782,7.6063974e-05,0.014753306,0.9851694,1.3504853e-06
Test_783,2.2050255e-10,9.025199e-05,0.99990976,5.4357482e-17
Test_784,5.109906e-10,0.00035603988,0.9996439,2.2045557e-15
Test_785,0.99564195,0.0021338444,0.0016369015,0.00058731134
Test_786,0.00048850465,0.117466256,0.88198346,6.177928e-05
Test_787,2.0022013e-05,0.016421566,0.9835577,6.6746657e-07
Test_788,0.94045055,0.004522444,0.00011298823,0.05491401
Test_789,2.9370046e-06,0.0009181244,0.99907887,8.901511e-09
Test_790,0.00018844703,0.9717979,0.005402405,0.022611175
Test_791,0.11760383,0.014547707,0.00028703682,0.86756146
Test_792,2.9986073e-16,0.00026691394,0.99973303,5.4518994e-24
Test_793,0.0,3.9701618e-08,1.0,0.0
Test_794,0.024299411,0.6234657,0.007939034,0.34429586
Test_795,0.00021525018,0.0020986574,1.0964172e-07,0.997686
Test_796,2.1166377e-07,0.004834283,0.99516547,2.0255835e-09
Test_797,0.99869883,0.00050955085,0.0005238899,0.00026771438
Test_798,6.8554164e-12,0.0052293697,0.9947706,1.1688922e-17
Test_799,3.3377773e-08,0.0038318553,0.9961681,1.9987012e-11
Test_800,0.00015157809,0.53273505,0.4669669,0.0001464705
Test_801,5.7274043e-05,0.011888772,0.98805374,1.9114276e-07
Test_802,4.448982e-06,0.10011177,0.8998835,2.4098105e-07
Test_803,0.5617867,0.07586479,0.004766319,0.3575822
Test_804,6.2044427e-07,0.021117853,0.9788815,5.480727e-10
Test_805,7.1477803e-06,0.0032733928,0.9967194,3.751526e-08
Test_806,0.00022326427,0.086972594,2.3365494e-06,0.91280186
Test_807,1.9196807e-07,0.45785514,0.5421445,1.6683471e-07
Test_808,0.9934638,0.0007116991,6.8856905e-05,0.0057555973
Test_809,0.98076606,0.0012328738,0.00010102037,0.017899973
Test_810,1.2203603e-07,0.0008161023,0.9991837,8.930152e-12
Test_811,0.9988721,0.00029014258,0.00016590784,0.00067180954
Test_812,3.0140346e-12,0.0025384752,0.99746156,4.3334536e-15
Test_813,0.99570054,0.0013918417,0.0013523973,0.0015552331
Test_814,0.0006782698,0.0010196831,2.7289158e-07,0.99830174
Test_815,0.0041587283,0.037663985,1.7286538e-05,0.95816004
Test_816,2.7921292e-06,0.997449,0.00023053098,0.002317784
Test_817,4.302238e-12,0.034743775,0.9652563,1.4990591e-18
Test_818,0.94415194,0.004235079,0.0036691632,0.047943816
Test_819,0.16121154,0.12283034,0.71371853,0.0022396464
Test_820,0.9919139,0.00059681677,0.000118872646,0.007370448
Test_821,5.3124364e-05,8.45055e-05,2.05365e-09,0.9998623
Test_822,0.9797902,0.0028362107,0.00034046458,0.017033078
Test_823,0.9855752,0.0006388887,2.8510523e-05,0.01375735
Test_824,0.30092764,0.43329722,0.004909456,0.26086563
Test_825,1.7263439e-07,0.004532545,0.9954673,8.613139e-10
Test_826,7.286235e-06,0.0035849214,0.9964077,7.503771e-08
Test_827,0.0010451789,0.031287085,0.9674127,0.00025498867
Test_828,7.3283035e-10,0.0011472079,0.9988527,2.5505346e-14
Test_829,5.180013e-06,0.00029054275,4.9473602e-11,0.9997043
Test_830,1.8429018e-06,0.0015360031,0.9984622,3.435396e-09
Test_831,8.74313e-08,0.002989656,0.99701023,4.2266777e-11
Test_832,0.76646656,0.0033688927,8.963901e-05,0.23007487
Test_833,1.0701742e-07,0.012255535,0.9877444,2.0825614e-11
Test_834,0.003731846,0.03743789,0.9584727,0.00035753686
Test_835,7.5197575e-18,7.4926686e-07,0.9999993,8.9010227e-26
Test_836,0.106292464,0.7513173,0.1319156,0.01047461
Test_837,0.7984277,0.003770004,0.0008472613,0.19695505
Test_838,0.041629054,0.06594739,0.000105964304,0.8923176
Test_839,5.1493497e-08,0.0010499461,0.99895006,1.9304728e-11
Test_840,7.4229094e-09,0.0009018493,0.9990982,1.0231985e-12
Test_841,2.3193508e-05,0.00025773345,8.0217855e-10,0.9997191
Test_842,0.9931585,0.0010133047,0.0005802702,0.0052478462
Test_843,3.4559326e-24,1.719954e-07,0.9999999,6.1989444e-37
Test_844,0.0039747925,0.67025554,0.32306847,0.0027011426
Test_845,7.5222956e-10,0.031427566,0.9685724,1.269494e-10
